real_arrival_time,trip_instance_id,expected_arrival_time,code
2024-01-07 01:17:50.55051+00,402582,94560,125007
2024-01-07 01:18:46.28611+00,402582,94620,25109
2024-01-07 01:19:46.928465+00,402582,94680,25113
2024-01-07 01:20:41.343+00,402582,94740,25115
2024-01-07 01:21:36.38+00,402582,94800,25121
2024-01-07 01:22:13.24+00,402582,94860,25131
2024-01-06 23:46:43.357+00,402583,89160,21121
2024-01-06 23:48:49.483258+00,402583,89280,11320
2024-01-06 23:51:28.303+00,402583,89400,10366
2024-01-06 23:54:02.273+00,402583,89580,10372
2024-01-06 23:56:05.27+00,402583,89700,10535
2024-01-06 23:57:24.33+00,402583,89760,10555
2024-01-06 23:58:42.323+00,402583,89820,110655
2024-01-07 00:01:46.28+00,402583,89880,20711
2024-01-07 00:03:17.367+00,402583,89940,120613
2024-01-07 00:04:18.457+00,402583,90000,120615
2024-01-07 00:06:21.806198+00,402583,90060,120665
2024-01-07 00:06:45.283+00,402583,90180,120627
2024-01-07 00:08:16.413+00,402583,90240,120669
2024-01-07 00:09:04.247+00,402583,90300,120851
2024-01-07 00:10:12.317+00,402583,90360,120853
2024-01-07 00:11:32.3+00,402583,90480,120824
2024-01-07 00:13:05.37+00,402583,90540,120822
2024-01-07 00:15:44.37+00,402583,90660,20304
2024-01-07 00:17:10.021496+00,402583,90780,20318
2024-01-07 00:17:46.437+00,402583,90840,20330
2024-01-07 00:18:35.293+00,402583,90900,20328
2024-01-07 00:18:58.651195+00,402583,90960,20370
2024-01-07 00:20:18.323+00,402583,91080,120269
2024-01-07 00:22:21.353+00,402583,91320,21120
2024-01-06 23:49:27.114389+00,402584,89280,29320
2024-01-06 23:50:07.896735+00,402584,89340,29318
2024-01-06 23:50:54.543583+00,402584,89400,29316
2024-01-06 23:51:55.644036+00,402584,89460,29314
2024-01-06 23:52:47.24+00,402584,89520,29312
2024-01-06 23:54:39.27+00,402584,89640,29322
2024-01-06 23:55:34.759289+00,402584,89700,29124
2024-01-06 23:56:11.25+00,402584,89760,29100
2024-01-06 23:56:59.267+00,402584,89820,29128
2024-01-06 23:58:00.247+00,402584,89880,29104
2024-01-06 23:58:48.243+00,402584,89880,29102
2024-01-07 00:00:46.078635+00,402584,90000,24110
2024-01-07 00:01:34.761956+00,402584,90060,24108
2024-01-07 00:02:59.307+00,402584,90120,24106
2024-01-07 00:04:06.237+00,402584,90180,24104
2024-01-07 00:04:37.253+00,402584,90240,24146
2024-01-07 00:05:56.26+00,402584,90300,24102
2024-01-07 00:07:37.397371+00,402584,90360,20730
2024-01-07 00:08:16.333+00,402584,90420,120632
2024-01-07 00:09:11.363+00,402584,90480,120628
2024-01-07 00:10:06.307+00,402584,90540,120626
2024-01-07 00:10:51.275779+00,402584,90600,120624
2024-01-07 00:11:26.347+00,402584,90660,20906
2024-01-07 00:13:05.357+00,402584,90780,10712
2024-01-07 00:15:32.387+00,402584,90900,110024
2024-01-07 00:17:21.363+00,402584,90960,10126
2024-01-07 00:18:11.243+00,402584,91020,110221
2024-01-07 00:20:20.679141+00,402584,91080,110223
2024-01-07 00:22:09.263+00,402584,91140,120269
2024-01-07 00:23:41.37+00,402584,91260,11321
2024-01-07 00:24:55.333+00,402584,91320,21101
2024-01-07 00:26:21.293+00,402584,91440,21103
2024-01-07 00:28:42.333+00,402584,91560,21160
2024-01-07 00:34:37.38+00,402584,91980,21121
2024-01-07 00:36:50.19438+00,402584,92100,11320
2024-01-07 00:38:42.253+00,402584,92220,10366
2024-01-07 00:41:45.293+00,402584,92400,10377
2024-01-07 00:43:00.337+00,402584,92520,10379
2024-01-07 00:44:14.287+00,402584,92580,111401
2024-01-07 00:45:09.373+00,402584,92640,111403
2024-01-07 00:45:53.368481+00,402584,92640,111405
2024-01-07 00:46:51.713183+00,402584,92700,111601
2024-01-07 00:47:07.28+00,402584,92760,11703
2024-01-07 00:48:33.253+00,402584,92880,11712
2024-01-07 00:49:59.327+00,402584,92940,11719
2024-01-07 00:50:27.35082+00,402584,93000,11731
2024-01-07 00:51:09.022081+00,402584,93060,11729
2024-01-07 00:51:43.33+00,402584,93120,17101
2024-01-07 00:53:02.247+00,402584,93180,17132
2024-01-07 00:54:12.606378+00,402584,93240,17134
2024-01-07 00:54:48.327+00,402584,93300,17136
2024-01-07 00:55:17.96512+00,402584,93300,17138
2024-01-07 00:56:04.237647+00,402584,93360,11550
2024-01-07 00:56:53.333+00,402584,93420,11548
2024-01-07 00:58:39.447+00,402584,93540,16518
2024-01-07 00:59:18.016529+00,402584,93600,16516
2024-01-07 01:00:04.387+00,402584,93660,16514
2024-01-06 23:53:12.273+00,402585,89460,23562
2024-01-06 23:53:49.373+00,402585,89520,23564
2024-01-06 23:54:27.37+00,402585,89580,23566
2024-01-06 23:54:52.95273+00,402585,89640,23510
2024-01-06 23:55:35.01287+00,402585,89700,23508
2024-01-06 23:55:54.684545+00,402585,89760,23506
2024-01-06 23:56:28.49+00,402585,89820,23504
2024-01-06 23:57:26.210794+00,402585,89880,23502
2024-01-06 23:58:00.3+00,402585,89940,23154
2024-01-06 23:59:50.403474+00,402585,90000,23152
2024-01-06 23:51:28.243+00,402586,89460,21121
2024-01-06 23:53:49.347+00,402586,89580,120268
2024-01-06 23:56:21.414865+00,402586,89700,10366
2024-01-06 23:56:53.31+00,402586,89760,110232
2024-01-06 23:59:19.363+00,402586,89880,110255
2024-01-07 00:00:15.483534+00,402586,89940,110275
2024-01-07 00:01:43.027026+00,402586,90060,110409
2024-01-07 00:02:27.885003+00,402586,90120,110415
2024-01-07 00:03:23.36+00,402586,90180,112003
2024-01-07 00:04:49.237+00,402586,90300,112005
2024-01-07 00:05:56.273+00,402586,90360,112007
2024-01-07 00:06:34.553182+00,402586,90420,112009
2024-01-07 00:08:53.293+00,402586,90480,112011
2024-01-07 00:09:47.25+00,402586,90600,112013
2024-01-07 00:11:32.327+00,402586,90660,112015
2024-01-07 00:12:59.513+00,402586,90780,17313
2024-01-07 00:14:02.73501+00,402586,90840,17501
2024-01-07 00:15:37.758633+00,402586,90900,17503
2024-01-07 00:17:08.347+00,402586,90960,17505
2024-01-07 00:18:11.717788+00,402586,91020,17507
2024-01-07 00:18:35.287+00,402586,91080,17519
2024-01-07 00:19:38.152547+00,402586,91140,17517
2024-01-07 00:20:37.646925+00,402586,91200,17513
2024-01-07 00:16:48.422762+00,402587,90960,26339
2024-01-07 00:17:35.246179+00,402587,91020,26340
2024-01-07 00:18:46.523+00,402587,91080,26328
2024-01-07 00:19:08.011697+00,402587,91140,26326
2024-01-07 00:20:15.480459+00,402587,91200,16522
2024-01-07 00:21:13.233+00,402587,91260,11378
2024-01-07 00:21:50.32+00,402587,91320,11364
2024-01-07 00:22:52.277+00,402587,91380,11376
2024-01-07 00:23:24.249074+00,402587,91440,11374
2024-01-07 00:25:07.347+00,402587,91500,11372
2024-01-07 00:26:02.37+00,402587,91560,21153
2024-01-07 00:32:22.507+00,402587,91920,21102
2024-01-07 00:34:19.49+00,402587,92040,120268
2024-01-07 00:35:51.227+00,402587,92160,110222
2024-01-07 00:38:05.233+00,402587,92280,110021
2024-01-07 00:39:55.243+00,402587,92340,110023
2024-01-07 00:42:29.313+00,402587,92460,20711
2024-01-07 00:44:14.357+00,402587,92580,20905
2024-01-07 00:46:29.333+00,402587,92700,20901
2024-01-07 00:46:50.307757+00,402587,92760,120803
2024-01-07 00:47:23.204812+00,402587,92820,120805
2024-01-07 00:50:29.33+00,402587,93000,20921
2024-01-07 00:52:26.317+00,402587,93120,124201
2024-01-07 00:54:05.28+00,402587,93180,24303
2024-01-07 00:55:19.257+00,402587,93240,24319
2024-01-07 00:56:35.243+00,402587,93300,24317
2024-01-07 00:58:25.663778+00,402587,93360,24313
2024-01-07 00:59:00.423359+00,402587,93420,24323
2024-01-07 00:59:34.38+00,402587,93480,24315
2024-01-07 01:00:57.229783+00,402587,93540,24701
2024-01-07 01:01:25.337+00,402587,93600,24703
2024-01-07 01:02:01.925233+00,402587,93660,24705
2024-01-07 01:02:48.778758+00,402587,93720,24707
2024-01-07 01:04:06.247+00,402587,93780,24721
2024-01-07 01:04:37.028637+00,402587,93780,24709
2024-01-07 01:05:07.343+00,402587,93840,24711
2024-01-07 01:05:58.262605+00,402587,93900,24719
2024-01-07 01:06:52.343+00,402587,93960,24713
2024-01-07 01:07:16.628968+00,402587,94020,24715
2024-01-07 01:07:54.470335+00,402587,94080,24717
2024-01-07 00:01:21.347+00,402588,90000,24101
2024-01-07 00:02:24.104802+00,402588,90060,24145
2024-01-07 00:02:59.237+00,402588,90120,24103
2024-01-07 00:03:27.038966+00,402588,90180,24105
2024-01-07 00:05:40.210602+00,402588,90300,24129
2024-01-07 00:06:33.243+00,402588,90360,24137
2024-01-07 00:08:52.152406+00,402588,90420,24125
2024-01-07 00:09:20.232091+00,402588,90480,24121
2024-01-07 00:10:56.267+00,402588,90540,24120
2024-01-07 00:02:34.427+00,402590,90120,21102
2024-01-07 00:04:55.343+00,402590,90240,120268
2024-01-07 00:06:14.377+00,402590,90360,110222
2024-01-07 00:08:22.347+00,402590,90480,10111
2024-01-07 00:12:16.34+00,402590,90660,20303
2024-01-07 00:13:18.343+00,402590,90720,20931
2024-01-07 00:14:38.253+00,402590,90780,20903
2024-01-07 00:15:48.458839+00,402590,90900,20721
2024-01-07 00:16:23.967437+00,402590,90960,20723
2024-01-07 00:18:46.533+00,402590,91080,24112
2024-01-07 00:20:30.323+00,402590,91140,23701
2024-01-07 00:21:44.49+00,402590,91200,23704
2024-01-07 00:22:34.237+00,402590,91260,23733
2024-01-07 00:23:16.333+00,402590,91320,23709
2024-01-07 00:23:47.247+00,402590,91320,23715
2024-01-07 00:24:36.537+00,402590,91380,23717
2024-01-07 00:25:01.24+00,402590,91440,23727
2024-01-07 00:25:53.691033+00,402590,91500,23719
2024-01-07 00:26:34.202688+00,402590,91560,23721
2024-01-07 00:27:53.367+00,402590,91620,23723
2024-01-07 00:06:09.423961+00,402592,90180,18743
2024-01-07 00:06:45.363+00,402592,90240,18712
2024-01-07 00:07:40.853503+00,402592,90300,18710
2024-01-07 00:08:41.237+00,402592,90360,18706
2024-01-07 00:09:48.294934+00,402592,90480,18704
2024-01-07 00:10:37.323+00,402592,90540,18702
2024-01-07 00:11:22.258706+00,402592,90600,18512
2024-01-07 00:11:50.071165+00,402592,90660,18518
2024-01-07 00:12:34.317+00,402592,90720,18510
2024-01-07 00:13:36.347+00,402592,90780,18508
2024-01-07 00:13:51.11035+00,402592,90780,18548
2024-01-07 00:14:44.36+00,402592,90840,18506
2024-01-07 00:16:21.247+00,402592,90900,18504
2024-01-07 00:16:43.551308+00,402592,90960,18516
2024-01-07 00:18:01.076531+00,402592,91020,18502
2024-01-07 00:18:31.988831+00,402592,91080,18536
2024-01-07 00:19:30.357+00,402592,91140,12731
2024-01-07 00:20:30.387+00,402592,91200,12733
2024-01-07 00:21:44.513+00,402592,91260,12718
2024-01-07 00:22:45.042564+00,402592,91320,12716
2024-01-07 00:23:24.946995+00,402592,91380,12714
2024-01-07 00:24:39.933192+00,402592,91440,12712
2024-01-07 00:28:09.226392+00,402592,91620,12316
2024-01-07 00:28:55.551376+00,402592,91680,12314
2024-01-07 00:29:50.417+00,402592,91800,12312
2024-01-07 00:30:45.389138+00,402592,91860,10520
2024-01-07 00:31:44.528269+00,402592,91920,10518
2024-01-07 00:32:22.447957+00,402592,91980,10516
2024-01-07 00:33:40.994654+00,402592,92040,10514
2024-01-07 00:34:19.53+00,402592,92100,10512
2024-01-07 00:36:03.021418+00,402592,92160,10538
2024-01-07 00:36:58.25+00,402592,92280,10502
2024-01-07 00:37:41.403+00,402592,92280,10502
2024-01-07 00:39:30.34+00,402592,92400,10108
2024-01-07 00:41:03.34+00,402592,92520,10102
2024-01-07 00:43:24.25+00,402592,92640,10126
2024-01-07 00:44:26.297+00,402592,92700,110221
2024-01-07 00:46:11.337+00,402592,92760,110223
2024-01-07 00:47:37.35+00,402592,92820,120269
2024-01-07 00:48:51.247+00,402592,92940,11321
2024-01-07 00:50:11.26+00,402592,93000,21101
2024-01-07 00:51:19.233+00,402592,93120,21103
2024-01-07 00:53:34.33+00,402592,93240,21160
2024-01-07 01:01:25.233+00,402592,93720,121005
2024-01-07 00:06:03.37+00,402593,90300,11367
2024-01-07 00:07:35.019462+00,402593,90360,16526
2024-01-07 00:10:31.377+00,402593,90480,26320
2024-01-07 00:11:02.281435+00,402593,90480,26330
2024-01-07 00:11:38.327+00,402593,90540,26318
2024-01-07 00:13:06.983962+00,402593,90660,26316
2024-01-07 00:14:34.783519+00,402593,90720,26314
2024-01-07 00:15:01.699098+00,402593,90780,26312
2024-01-07 00:15:53.646242+00,402593,90840,26310
2024-01-07 00:17:54.664586+00,402593,90900,26308
2024-01-07 00:18:40.107206+00,402593,90960,26322
2024-01-07 00:19:48.397+00,402593,91020,26306
2024-01-07 00:20:13.572443+00,402593,91080,26304
2024-01-07 00:21:19.353+00,402593,91140,26302
2024-01-07 00:22:03.853158+00,402593,91200,21110
2024-01-07 00:22:52.37+00,402593,91260,21108
2024-01-07 00:24:12.353+00,402593,91380,21118
2024-01-07 00:24:36.517+00,402593,91440,21106
2024-01-07 00:25:49.219144+00,402593,91500,21104
2024-01-07 00:26:51.377+00,402593,91560,21126
2024-01-07 00:31:58.383+00,402593,91920,21102
2024-01-07 00:33:55.367+00,402593,92040,120268
2024-01-07 00:36:46.363+00,402593,92160,10366
2024-01-07 00:37:28.397+00,402593,92220,110232
2024-01-07 00:39:55.337+00,402593,92340,110255
2024-01-07 00:41:08.407+00,402593,92400,110275
2024-01-07 00:44:38.367+00,402593,92520,110409
2024-01-07 00:45:34.426393+00,402593,92580,110415
2024-01-07 00:46:36.29+00,402593,92640,112003
2024-01-07 00:47:40.18014+00,402593,92760,112005
2024-01-07 00:48:14.34+00,402593,92820,112007
2024-01-07 00:49:08.73854+00,402593,92880,112009
2024-01-07 00:51:00.079998+00,402593,92940,112011
2024-01-07 00:51:37.353+00,402593,93060,112013
2024-01-07 00:53:21.327+00,402593,93120,112015
2024-01-07 00:55:15.937408+00,402593,93180,112017
2024-01-07 00:55:43.682513+00,402593,93240,112019
2024-01-07 00:56:26.238777+00,402593,93300,112021
2024-01-07 00:56:46.729705+00,402593,93360,112023
2024-01-07 00:58:20.32+00,402593,93420,12143
2024-01-07 00:59:40.337248+00,402593,93480,12127
2024-01-07 01:01:19.337+00,402593,93600,17701
2024-01-07 01:02:58.377+00,402593,93660,17703
2024-01-07 01:03:29.457+00,402593,93720,17705
2024-01-07 01:04:55.091559+00,402593,93780,17735
2024-01-07 01:05:08.475111+00,402593,93840,17707
2024-01-07 01:06:15.393+00,402593,93900,17709
2024-01-07 01:10:19.812921+00,402593,94020,17711
2024-01-07 01:11:10.443+00,402593,94080,17731
2024-01-07 01:11:58.511632+00,402593,94140,17713
2024-01-07 01:13:13.526946+00,402593,94200,17715
2024-01-07 01:14:20.287+00,402593,94260,17717
2024-01-07 01:15:18.015506+00,402593,94320,17719
2024-01-07 01:15:43.53411+00,402593,94380,17721
2024-01-07 00:29:00.373+00,402594,91680,24522
2024-01-07 00:31:03.317+00,402594,91800,24517
2024-01-07 00:32:25.335931+00,402594,91860,24509
2024-01-07 00:33:55.25+00,402594,91920,24508
2024-01-07 00:34:44.397+00,402594,91980,24506
2024-01-07 00:35:34.303914+00,402594,92040,24526
2024-01-07 00:36:15.487+00,402594,92100,24524
2024-01-07 00:38:04.568815+00,402594,92160,24504
2024-01-07 00:39:30.25+00,402594,92220,24502
2024-01-07 00:40:38.43+00,402594,92280,120818
2024-01-07 00:41:45.32+00,402594,92400,120820
2024-01-07 00:42:54.36+00,402594,92460,20924
2024-01-07 00:44:56.397+00,402594,92520,20932
2024-01-07 00:46:05.377+00,402594,92580,20304
2024-01-07 00:47:05.002346+00,402594,92640,20302
2024-01-07 00:48:45.357+00,402594,92760,10126
2024-01-07 00:49:47.263+00,402594,92820,110221
2024-01-07 00:50:36.277+00,402594,92880,110223
2024-01-07 00:52:20.32+00,402594,92940,120269
2024-01-07 00:54:05.36+00,402594,93060,11321
2024-01-07 00:55:32.33+00,402594,93120,21101
2024-01-07 00:56:33.839952+00,402594,93240,21103
2024-01-07 00:59:34.42+00,402594,93360,21153
2024-01-07 01:03:53.263+00,402594,93780,21121
2024-01-07 01:05:41.675335+00,402594,93900,11320
2024-01-07 01:07:41.257+00,402594,94020,10366
2024-01-07 01:09:01.277+00,402594,94080,110232
2024-01-07 01:11:59.313+00,402594,94200,10101
2024-01-07 01:14:01.25+00,402594,94320,10103
2024-01-07 01:16:41.317+00,402594,94440,10501
2024-01-07 01:18:09.014369+00,402594,94560,10503
2024-01-07 01:18:44.377+00,402594,94620,10505
2024-01-07 01:19:58.413+00,402594,94740,10507
2024-01-07 01:22:19.38+00,402594,94860,12301
2024-01-07 01:23:28.397+00,402594,94920,12305
2024-01-07 01:24:43.283+00,402594,94980,12303
2024-01-07 01:25:53.657571+00,402594,95100,12321
2024-01-07 01:26:13.028871+00,402594,95160,12501
2024-01-07 01:26:46.497+00,402594,95220,12507
2024-01-07 01:27:47.41+00,402594,95280,12503
2024-01-07 01:29:19.247+00,402594,95340,12505
2024-01-07 01:30:04.952888+00,402594,95400,18111
2024-01-07 01:30:35.889148+00,402594,95460,18101
2024-01-07 01:31:35.367+00,402594,95460,18131
2024-01-07 01:32:15.36157+00,402594,95520,18103
2024-01-07 01:34:09.821147+00,402594,95580,18113
2024-01-07 01:35:12.283+00,402594,95640,18149
2024-01-07 01:36:31.373+00,402594,95700,18147
2024-01-07 01:37:23.242985+00,402594,95760,18145
2024-01-07 01:37:52.35+00,402594,95820,18143
2024-01-07 01:38:59.233+00,402594,95880,18141
2024-01-07 01:39:57.112849+00,402594,95940,18109
2024-01-07 00:16:51.98207+00,402595,91020,21102
2024-01-07 00:19:24.287+00,402595,91140,120268
2024-01-07 00:20:43.31+00,402595,91260,110222
2024-01-07 00:22:21.307+00,402595,91380,110021
2024-01-07 00:23:47.32+00,402595,91440,110023
2024-01-07 00:27:28.233+00,402595,91560,20711
2024-01-07 00:29:19.24+00,402595,91680,120621
2024-01-07 00:29:42.433022+00,402595,91680,120623
2024-01-07 00:30:20.25+00,402595,91740,120625
2024-01-07 00:30:56.994935+00,402595,91860,120627
2024-01-07 00:32:03.869483+00,402595,91920,20638
2024-01-07 00:33:04.944744+00,402595,91980,20720
2024-01-07 00:34:24.300874+00,402595,92040,20726
2024-01-07 00:36:27.367+00,402595,92160,23141
2024-01-07 00:38:42.403+00,402595,92280,23143
2024-01-07 00:39:51.335748+00,402595,92340,23145
2024-01-07 00:41:38.23+00,402595,92400,23149
2024-01-07 00:42:00.031717+00,402595,92460,23151
2024-01-07 00:43:30.353+00,402595,92520,23155
2024-01-07 00:44:41.228578+00,402595,92580,23503
2024-01-07 00:45:24.995281+00,402595,92640,23505
2024-01-07 00:45:54.427458+00,402595,92700,23507
2024-01-07 00:46:26.231717+00,402595,92760,23509
2024-01-07 00:47:01.473+00,402595,92820,23565
2024-01-07 00:48:21.247+00,402595,92880,23563
2024-01-07 00:49:05.422033+00,402595,92940,23561
2024-01-07 00:13:48.283+00,402597,90660,24119
2024-01-07 00:15:13.293+00,402597,90720,24122
2024-01-07 00:15:47.863264+00,402597,90780,24126
2024-01-07 00:16:33.25+00,402597,90840,24130
2024-01-07 00:17:08.283+00,402597,90900,24136
2024-01-07 00:18:44.590936+00,402597,90960,24108
2024-01-07 00:19:41.586266+00,402597,91020,24106
2024-01-07 00:20:52.834677+00,402597,91080,24104
2024-01-07 00:21:34.54879+00,402597,91140,24146
2024-01-07 00:22:52.333+00,402597,91200,24102
2024-01-07 00:24:22.847087+00,402597,91260,20730
2024-01-07 00:25:08.899193+00,402597,91320,120632
2024-01-07 00:25:44.3+00,402597,91380,120628
2024-01-07 00:26:25.737255+00,402597,91440,120626
2024-01-07 00:26:54.420286+00,402597,91500,120624
2024-01-07 00:27:40.297+00,402597,91560,20906
2024-01-07 00:29:06.27+00,402597,91680,10712
2024-01-07 00:31:43.491114+00,402597,91800,110024
2024-01-07 00:33:18.24+00,402597,91860,10126
2024-01-07 00:34:01.26+00,402597,91920,110221
2024-01-07 00:35:34.317561+00,402597,91980,110223
2024-01-07 00:36:33.253+00,402597,92040,120269
2024-01-07 00:38:11.293+00,402597,92160,11321
2024-01-07 00:39:12.363+00,402597,92220,21101
2024-01-07 00:15:39.191949+00,402599,90900,29552
2024-01-07 00:16:50.387+00,402599,90960,29538
2024-01-07 00:17:52.237+00,402599,91020,29536
2024-01-07 00:18:44.48119+00,402599,91080,29534
2024-01-07 00:20:12.535286+00,402599,91200,29505
2024-01-07 00:20:50.0623+00,402599,91260,29507
2024-01-07 00:22:42.356924+00,402599,91320,29506
2024-01-07 00:24:42.31+00,402599,91440,29521
2024-01-07 00:25:45.501697+00,402599,91500,29532
2024-01-07 00:28:00.892698+00,402599,91560,29522
2024-01-07 00:30:06.428479+00,402599,91680,29504
2024-01-07 00:30:57.38+00,402599,91740,29502
2024-01-07 00:32:47.27+00,402599,91800,29128
2024-01-07 00:32:59.337+00,402599,91860,29104
2024-01-07 00:33:55.37+00,402599,91860,29102
2024-01-07 00:36:14.787024+00,402599,91980,24110
2024-01-07 00:37:10.313+00,402599,92040,24108
2024-01-07 00:38:13.453051+00,402599,92100,24134
2024-01-07 00:39:41.04002+00,402599,92160,24132
2024-01-07 00:40:55.14823+00,402599,92220,24306
2024-01-07 00:42:20.96245+00,402599,92280,24304
2024-01-07 00:43:24.363+00,402599,92340,124202
2024-01-07 00:44:44.293+00,402599,92400,120826
2024-01-07 00:47:56.25+00,402599,92520,120820
2024-01-07 00:48:14.31+00,402599,92580,120822
2024-01-07 00:50:31.356261+00,402599,92700,20302
2024-01-07 00:53:28.307+00,402599,92820,10126
2024-01-07 00:54:31.787567+00,402599,92880,110221
2024-01-07 00:55:35.561134+00,402599,92940,110223
2024-01-07 00:55:56.273+00,402599,93000,120269
2024-01-07 00:56:53.293+00,402599,93120,11321
2024-01-07 00:58:01.287+00,402599,93180,21101
2024-01-07 00:59:28.273+00,402599,93300,21112
2024-01-07 01:02:52.297+00,402599,93780,21121
2024-01-07 01:04:28.110821+00,402599,93900,11320
2024-01-07 01:05:52.56904+00,402599,93960,11319
2024-01-07 01:07:07.265455+00,402599,94020,11323
2024-01-07 01:08:49.357+00,402599,94140,11531
2024-01-07 01:09:44.237+00,402599,94200,11535
2024-01-07 01:10:58.303+00,402599,94260,11523
2024-01-07 01:12:08.657771+00,402599,94320,11525
2024-01-07 01:13:06.297+00,402599,94380,11721
2024-01-07 01:15:03.4+00,402599,94500,11723
2024-01-07 01:16:29.397+00,402599,94620,11711
2024-01-07 01:18:02.97905+00,402599,94680,11713
2024-01-07 01:19:13.914856+00,402599,94740,17310
2024-01-07 01:20:18.258579+00,402599,94800,17308
2024-01-07 01:21:06.283+00,402599,94860,17316
2024-01-07 01:21:55.303+00,402599,94860,17306
2024-01-07 01:23:08.719398+00,402599,94920,17304
2024-01-07 01:24:11.26+00,402599,94980,17300
2024-01-07 01:24:49.36594+00,402599,95040,17302
2024-01-07 01:25:52.027639+00,402599,95100,17312
2024-01-07 01:27:25.214896+00,402599,95220,112016
2024-01-07 01:28:42.397+00,402599,95280,12122
2024-01-07 01:29:44.313+00,402599,95340,12123
2024-01-07 01:30:56.089571+00,402599,95400,12125
2024-01-07 00:20:37.347+00,402601,90960,21121
2024-01-07 00:22:39.49+00,402601,91080,120268
2024-01-07 00:24:55.33+00,402601,91200,10366
2024-01-07 00:25:38.513+00,402601,91260,110232
2024-01-07 00:27:40.377+00,402601,91380,110255
2024-01-07 00:28:54.327+00,402601,91440,110275
2024-01-07 00:30:20.59786+00,402601,91560,110409
2024-01-07 00:31:04.717278+00,402601,91620,110415
2024-01-07 00:31:40.333+00,402601,91680,112003
2024-01-07 00:33:08.089031+00,402601,91800,112005
2024-01-07 00:33:55.33+00,402601,91860,112007
2024-01-07 00:34:55.066048+00,402601,91920,112009
2024-01-07 00:36:58.32+00,402601,91980,112011
2024-01-07 00:37:28.407+00,402601,92100,112013
2024-01-07 00:38:23.357+00,402601,92160,112015
2024-01-07 00:41:08.49+00,402601,92280,17313
2024-01-07 00:42:19.677228+00,402601,92340,17501
2024-01-07 00:43:42.987095+00,402601,92400,17503
2024-01-07 00:45:02.35+00,402601,92460,17505
2024-01-07 00:45:44.66011+00,402601,92520,17507
2024-01-07 00:46:07.339014+00,402601,92580,17519
2024-01-07 00:47:08.86783+00,402601,92640,17517
2024-01-07 00:48:05.250734+00,402601,92700,17513
2024-01-07 00:19:17.297+00,402602,91140,24718
2024-01-07 00:20:30.377+00,402602,91200,24716
2024-01-07 00:21:10.989188+00,402602,91260,24714
2024-01-07 00:22:03.396031+00,402602,91320,24720
2024-01-07 00:22:22.980994+00,402602,91320,24712
2024-01-07 00:23:01.352621+00,402602,91380,24710
2024-01-07 00:23:17.274235+00,402602,91440,24722
2024-01-07 00:24:46.041882+00,402602,91500,24708
2024-01-07 00:25:34.567634+00,402602,91560,24706
2024-01-07 00:25:59.757872+00,402602,91620,24704
2024-01-07 00:26:45.277+00,402602,91680,24702
2024-01-07 00:28:23.29+00,402602,91740,24316
2024-01-07 00:29:19.313+00,402602,91800,24324
2024-01-07 00:30:26.437+00,402602,91800,24314
2024-01-07 00:31:16.377+00,402602,91860,24318
2024-01-07 00:33:12.519552+00,402602,91920,24320
2024-01-07 00:34:01.237+00,402602,91980,24300
2024-01-07 00:36:46.327+00,402602,92040,124202
2024-01-07 00:39:06.297+00,402602,92160,20916
2024-01-07 00:40:07.267+00,402602,92220,120854
2024-01-07 00:40:59.6176+00,402602,92280,120804
2024-01-07 00:42:07.066255+00,402602,92340,20900
2024-01-07 00:42:54.347+00,402602,92400,20904
2024-01-07 00:43:30.343+00,402602,92460,20906
2024-01-07 00:44:50.263+00,402602,92580,10712
2024-01-07 00:46:54.255842+00,402602,92700,110024
2024-01-07 00:49:16.24+00,402602,92760,10126
2024-01-07 00:49:47.317+00,402602,92820,110221
2024-01-07 00:51:31.253+00,402602,92880,110223
2024-01-07 00:52:26.27+00,402602,92940,120269
2024-01-07 00:54:05.313+00,402602,93060,11321
2024-01-07 00:55:33.945063+00,402602,93120,21101
2024-01-07 00:56:40.040325+00,402602,93240,21103
2024-01-07 00:59:52.25+00,402602,93360,21153
2024-01-07 01:04:40.920901+00,402602,93720,11369
2024-01-07 01:06:09.287+00,402602,93900,11373
2024-01-07 01:06:40.260128+00,402602,93960,11375
2024-01-07 01:07:17.626132+00,402602,94020,11363
2024-01-07 01:07:32.396063+00,402602,94080,11377
2024-01-07 01:09:58.026592+00,402602,94200,16521
2024-01-07 01:10:42.600338+00,402602,94260,26325
2024-01-07 01:11:11.898643+00,402602,94320,26327
2024-01-07 01:12:40.173413+00,402602,94380,26338
2024-01-07 00:31:34.582241+00,402603,91860,23514
2024-01-07 00:34:37.357+00,402603,92040,23512
2024-01-07 00:35:32.3+00,402603,92100,23510
2024-01-07 00:36:41.335227+00,402603,92160,23508
2024-01-07 00:37:06.045537+00,402603,92220,23506
2024-01-07 00:37:53.639235+00,402603,92280,23504
2024-01-07 00:39:00.237+00,402603,92340,23502
2024-01-07 00:39:52.6834+00,402603,92400,23154
2024-01-07 00:40:50.237+00,402603,92460,23152
2024-01-07 00:41:49.123929+00,402603,92520,23150
2024-01-07 00:42:23.277+00,402603,92580,23148
2024-01-07 00:43:12.297+00,402603,92640,23146
2024-01-07 00:44:26.293+00,402603,92700,23140
2024-01-07 00:45:22.032264+00,402603,92700,23144
2024-01-07 00:46:49.32+00,402603,92820,23122
2024-01-07 00:49:04.008195+00,402603,92940,20725
2024-01-07 00:50:05.38+00,402603,93000,20719
